did,oid,ent,sectionId,laneIndex,xCoord,yCoord,time,speed,travelledDistance,acceleration
462536,2716,1133,1412,3,455676.16,207042.83,1172.8,0.0,11925.08,0.0
462536,2716,1134,1412,3,455676.16,207042.83,1173.6,0.0,11925.08,0.0
462536,2716,1135,1412,3,455676.35,207042.11,1174.4,3.31,11925.82,1.15
462536,2716,1136,406949,0,455676.95,207040.31,1175.2,8.58,11927.72,1.83
462536,2716,1137,406946,2,455678.03,207037.04,1176.0,15.51,11931.17,2.41
462536,2716,1138,406946,2,455679.4,207032.0,1176.8,23.5,11936.39,2.78
462536,2716,1139,406957,0,455681.22,207025.15,1177.6,31.87,11943.47,2.91
462536,2716,1140,406957,0,455682.96,207016.44,1178.4,39.97,11952.36,2.81
462536,2716,1141,445426,2,455684.47,207006.04,1179.2,47.31,11962.87,2.55
462536,2716,1142,445426,2,455686.04,206994.23,1180.0,53.62,11974.79,2.19
462536,2716,1143,445426,2,455687.78,206981.27,1180.8,58.82,11987.86,1.81
462536,2716,1144,445426,2,455689.63,206967.4,1181.6,62.96,12001.85,1.44
462536,2716,1145,445426,2,455691.58,206952.83,1182.4,66.18,12016.56,1.12
462536,2716,1146,445426,2,455693.6,206937.71,1183.2,68.62,12031.8,0.85
462536,2716,1147,445426,2,455695.67,206922.2,1184.0,70.45,12047.46,0.64
462536,2716,1148,445426,2,455697.08,206906.34,1184.8,71.81,12063.42,0.47
462536,2716,1149,445426,2,455696.95,206890.16,1185.6,72.8,12079.59,0.35
462536,2716,1150,445426,2,455696.82,206873.82,1186.4,73.53,12095.93,0.25
462536,2716,1151,445426,2,455696.68,206857.36,1187.2,74.06,12112.39,0.18
462536,2716,1152,445426,2,455696.55,206840.82,1188.0,74.44,12128.94,0.13
462536,2716,1153,445426,2,455696.41,206824.21,1188.8,74.72,12145.54,0.1
462536,2716,1154,445426,2,455696.28,206807.57,1189.6,74.92,12162.19,0.07
462536,2716,1155,445426,2,455696.14,206790.89,1190.4,75.06,12178.87,0.05
462536,2716,1156,445426,2,455694.43,206774.29,1191.2,75.17,12195.57,0.04
462536,2716,1157,445426,2,455692.32,206757.7,1192.0,75.24,12212.29,0.03
462536,2716,1158,445426,2,455690.22,206741.1,1192.8,75.3,12229.03,0.02
462536,2716,1159,445426,2,455688.11,206724.49,1193.6,75.34,12245.77,0.01
462536,2716,1160,445426,2,455686.0,206707.88,1194.4,75.36,12262.51,0.01
462536,2716,1161,445426,2,455683.89,206691.26,1195.2,75.38,12279.27,0.01
462536,2716,1162,445426,2,455681.78,206674.64,1196.0,75.4,12296.02,0.0
462536,2716,1163,445426,2,455679.82,206659.18,1196.8,64.82,12311.6,-3.67
462536,2716,1164,445426,2,455677.93,206644.28,1197.6,67.6,12326.62,0.96
462536,2716,1165,445426,2,455675.98,206628.92,1198.4,69.69,12342.11,0.73
462536,2716,1166,445426,2,455673.98,206613.21,1199.2,71.24,12357.94,0.54
462536,2716,1167,445426,2,455671.95,206597.26,1200.0,72.39,12374.03,0.4
462536,2716,1168,445426,2,455669.9,206581.11,1200.8,73.23,12390.3,0.29
462536,2716,1169,445429,2,455667.84,206564.83,1201.6,73.84,12406.71,0.21
462536,2716,1170,445429,2,455665.78,206548.46,1202.4,74.28,12423.22,0.15
462536,2716,1171,445429,2,455664.55,206531.92,1203.2,74.6,12439.79,0.11
462536,2716,1172,445429,2,455663.31,206515.34,1204.0,74.84,12456.43,0.08
462536,2716,1173,445429,2,455662.07,206498.72,1204.8,75.0,12473.09,0.06
462536,2716,1174,445429,2,455660.83,206482.07,1205.6,75.12,12489.79,0.04
462536,2716,1175,445429,2,455659.58,206465.4,1206.4,75.21,12506.5,0.03
462536,2716,1176,445429,2,455658.34,206448.72,1207.2,75.27,12523.23,0.02
462536,2716,1177,445429,2,455657.09,206432.03,1208.0,75.32,12539.97,0.02
462536,2716,1178,445429,2,455655.85,206415.33,1208.8,75.35,12556.71,0.01
462536,2716,1179,445429,2,455654.6,206398.63,1209.6,75.37,12573.46,0.01
462536,2716,1180,445429,2,455653.35,206381.92,1210.4,75.39,12590.21,0.01
462536,2716,1181,445429,2,455652.11,206365.21,1211.2,75.4,12606.97,0.0
462536,2716,1182,445429,2,455650.86,206348.5,1212.0,75.41,12623.73,0.0
462536,2716,1183,445429,2,455650.3,206331.76,1212.8,75.42,12640.49,0.0
462536,2716,1184,445429,2,455650.12,206315.0,1213.6,75.42,12657.25,0.0
462536,2716,1185,445429,2,455649.94,206298.24,1214.4,75.43,12674.01,0.0
462536,2716,1186,445429,2,455649.77,206281.48,1215.2,75.43,12690.77,0.0
462536,2716,1187,445429,2,455649.59,206264.71,1216.0,75.43,12707.53,0.0
462536,2716,1188,445429,2,455649.43,206249.11,1216.8,65.05,12723.14,-3.6
462536,2716,1189,445429,2,455649.27,206234.05,1217.6,67.77,12738.2,0.94
462536,2716,1190,445429,2,455649.1,206218.54,1218.4,69.81,12753.72,0.71
462536,2716,1191,445429,2,455648.94,206202.68,1219.2,71.34,12769.57,0.53
462536,2716,1192,445429,2,455648.77,206186.58,1220.0,72.46,12785.67,0.39
462536,2716,1193,445429,2,455648.6,206170.3,1220.8,73.28,12801.95,0.29
462536,2716,1194,445429,2,455648.42,206153.88,1221.6,73.88,12818.37,0.21
462536,2716,1195,445429,2,455648.25,206137.37,1222.4,74.31,12834.89,0.15
462536,2716,1196,445429,2,455648.24,206120.79,1223.2,74.62,12851.47,0.11
462536,2716,1197,445429,2,455648.71,206104.16,1224.0,74.85,12868.1,0.08
462536,2716,1198,445429,2,455649.18,206087.5,1224.8,75.01,12884.77,0.06
462536,2716,1199,445429,2,455649.62,206071.65,1225.6,67.73,12900.63,-2.53
462536,2716,1200,445429,2,455650.06,206056.14,1226.4,69.79,12916.14,0.71
462536,2716,1201,445429,2,455650.51,206040.3,1227.2,71.32,12931.99,0.53
462536,2716,1202,445429,2,455650.96,206024.21,1228.0,72.44,12948.09,0.39
462536,2716,1203,445429,2,455651.42,206007.93,1228.8,73.27,12964.37,0.29
462536,2716,1204,445429,2,455651.88,205991.52,1229.6,73.87,12980.79,0.21
462536,2716,1205,445429,2,455652.34,205975.02,1230.4,74.31,12997.3,0.15
462536,2716,1206,445429,2,455652.81,205958.44,1231.2,74.62,13013.88,0.11
462536,2716,1207,445429,2,455653.28,205941.82,1232.0,74.85,13030.51,0.08
462536,2716,1208,406939,2,455653.75,205925.15,1232.8,75.01,13047.18,0.06
462536,2716,1209,406939,2,455654.22,205908.46,1233.6,75.13,13063.88,0.04
462536,2716,1210,406939,2,455654.69,205891.76,1234.4,75.22,13080.59,0.03
462536,2716,1211,406939,2,455655.16,205875.03,1235.2,75.28,13097.32,0.02
462536,2716,1212,406939,2,455655.63,205858.3,1236.0,75.32,13114.06,0.02
462536,2716,1213,406939,2,455656.1,205841.56,1236.8,75.35,13130.8,0.01
462536,2716,1214,406939,2,455656.57,205824.82,1237.6,75.38,13147.55,0.01
462536,2716,1215,406939,2,455657.04,205808.07,1238.4,75.39,13164.31,0.01
462536,2716,1216,406939,2,455657.51,205791.32,1239.2,75.4,13181.07,0.0
462536,2716,1217,406939,2,455657.78,205774.57,1240.0,75.41,13197.82,0.0
462536,2716,1218,406939,2,455657.39,205757.82,1240.8,75.42,13214.58,0.0
462536,2716,1219,406939,2,455657.0,205741.06,1241.6,75.42,13231.34,0.0
462536,2716,1220,406939,2,455656.62,205724.71,1242.4,71.74,13247.69,-1.28
462536,2716,1221,406939,2,455656.25,205708.55,1243.2,72.75,13263.86,0.35
462536,2716,1222,406939,2,455655.87,205692.22,1244.0,73.49,13280.19,0.26
462536,2716,1223,406939,2,455655.49,205675.78,1244.8,74.03,13296.65,0.19
462536,2716,1224,406939,2,455655.11,205659.24,1245.6,74.42,13313.18,0.14
462536,2716,1225,406939,2,455654.72,205642.65,1246.4,74.71,13329.79,0.1
462536,2716,1226,406939,2,455654.34,205626.0,1247.2,74.91,13346.43,0.07
462536,2716,1227,406939,2,455653.95,205609.33,1248.0,75.06,13363.11,0.05
462536,2716,1228,406939,2,455653.57,205592.63,1248.8,75.16,13379.81,0.04
462536,2716,1229,406939,2,455653.18,205575.92,1249.6,75.24,13396.53,0.03
462536,2716,1230,406939,2,455652.79,205559.19,1250.4,75.29,13413.27,0.02
462536,2716,1231,406939,2,455652.41,205542.45,1251.2,75.33,13430.01,0.01
462536,2716,1232,406939,2,455652.02,205525.71,1252.0,75.36,13446.75,0.01
462536,2716,1233,406939,2,455651.63,205508.96,1252.8,75.38,13463.5,0.01
462536,2716,1234,406939,2,455650.94,205492.23,1253.6,75.4,13480.26,0.01
462536,2716,1235,406939,2,455649.53,205475.53,1254.4,75.41,13497.02,0.0
462536,2716,1236,406939,2,455648.12,205458.83,1255.2,75.41,13513.78,0.0
462536,2716,1237,406939,2,455646.71,205442.13,1256.0,75.42,13530.54,0.0
462536,2716,1238,406939,2,455645.3,205425.43,1256.8,75.42,13547.3,0.0
462536,2716,1239,406939,2,455643.89,205408.73,1257.6,75.43,13564.06,0.0
462536,2716,1240,406939,2,455642.48,205392.02,1258.4,75.43,13580.82,0.0
462536,2716,1241,406939,2,455641.07,205375.32,1259.2,75.43,13597.58,0.0
462536,2716,1242,406939,2,455639.66,205358.62,1260.0,75.43,13614.34,0.0
462536,2716,1243,406939,2,455638.25,205341.91,1260.8,75.43,13631.11,0.0
462536,2716,1244,406939,2,455636.84,205325.21,1261.6,75.43,13647.87,0.0
462536,2716,1245,406939,2,455635.43,205308.51,1262.4,75.43,13664.63,0.0
462536,2716,1246,406939,2,455634.02,205291.8,1263.2,75.43,13681.4,0.0
462536,2716,1247,406939,2,455632.61,205275.1,1264.0,75.43,13698.16,0.0
462536,2716,1248,406939,2,455631.2,205258.4,1264.8,75.43,13714.92,0.0
462536,2716,1249,406939,2,455629.79,205241.69,1265.6,75.43,13731.69,0.0
462536,2716,1250,406942,3,455628.04,205225.03,1266.4,75.43,13748.45,0.0
462536,2716,1251,406942,3,455625.8,205208.41,1267.2,75.43,13765.21,0.0
462536,2716,1252,406942,3,455623.57,205191.8,1268.0,75.43,13781.97,0.0
462536,2716,1253,406942,3,455621.34,205175.19,1268.8,75.43,13798.74,0.0
462536,2716,1254,406942,3,455619.22,205159.42,1269.6,67.69,13814.64,-2.69
462536,2716,1255,406942,3,455617.3,205145.12,1270.4,62.24,13829.08,-1.89
462536,2716,1256,406942,2,455612.39,205131.06,1271.2,65.62,13843.66,1.17
462536,2716,1257,406942,2,455610.37,205116.04,1272.0,68.2,13858.82,0.9
462536,2716,1258,406943,0,455608.3,205100.59,1272.8,70.14,13874.4,0.67
462536,2716,1259,2057,1,455606.11,205084.84,1273.6,71.58,13890.31,0.5
462536,2716,1260,2057,1,455603.87,205068.85,1274.4,72.63,13906.45,0.37
462536,2716,1261,406938,0,455600.56,205052.89,1275.2,73.41,13922.76,0.27
462536,2716,1262,89126,1,455597.55,205036.73,1276.0,73.97,13939.2,0.2
462536,2716,1263,89126,1,455594.86,205020.43,1276.8,74.38,13955.73,0.14
462536,2716,1264,89126,1,455592.15,205004.06,1277.6,74.67,13972.32,0.1
462536,2716,1265,89126,1,455589.43,204987.64,1278.4,74.89,13988.96,0.07
462536,2716,1266,89126,1,455586.71,204971.19,1279.2,75.04,14005.64,0.05
462536,2716,1267,89126,1,455583.98,204954.71,1280.0,75.15,14022.34,0.04
462536,2716,1268,89126,1,455581.25,204938.22,1280.8,75.23,14039.06,0.03
462536,2716,1269,89126,1,455578.52,204921.71,1281.6,75.29,14055.79,0.02
462536,2716,1270,89126,1,455575.79,204905.19,1282.4,75.33,14072.53,0.01
462536,2716,1271,89126,1,455573.05,204888.67,1283.2,75.36,14089.27,0.01
462536,2716,1272,89126,2,455573.47,204872.8,1284.0,65.01,14104.87,-3.59
462536,2716,1273,89126,2,455571.01,204857.94,1284.8,67.74,14119.92,0.95
462536,2716,1274,89126,2,455568.48,204842.64,1285.6,69.79,14135.43,0.71
462536,2716,1275,89127,0,455565.94,204827.0,1286.4,71.32,14151.28,0.53
462536,2716,1276,1986,2,455563.17,204811.14,1287.2,72.45,14167.38,0.39
462536,2716,1277,1986,2,455560.27,204795.12,1288.0,73.27,14183.66,0.29
462536,2716,1278,1986,2,455557.31,204778.97,1288.8,73.87,14200.08,0.21
462536,2716,1279,1986,2,455554.34,204762.73,1289.6,74.31,14216.59,0.15
462536,2716,1280,1986,2,455551.35,204746.42,1290.4,74.62,14233.17,0.11
462536,2716,1281,1986,2,455548.37,204730.14,1291.2,74.32,14249.72,-0.11
462536,2716,1282,1986,2,455545.56,204714.85,1292.0,65.56,14265.26,-3.04
462536,2716,1283,1986,2,455543.12,204701.49,1292.8,56.73,14278.85,-3.06
462536,2716,1284,1986,2,455541.02,204690.06,1293.6,47.78,14290.47,-3.11
462536,2716,1285,1986,2,455539.29,204680.61,1294.4,38.7,14300.07,-3.15
462536,2716,1286,1986,2,455537.92,204673.15,1295.2,29.57,14307.66,-3.17
462536,2716,1287,1986,2,455536.92,204667.66,1296.0,20.65,14313.24,-3.1
462536,2716,1288,1986,2,455536.26,204664.05,1296.8,12.45,14316.92,-2.85
462536,2716,1289,1986,2,455535.89,204662.07,1297.6,5.64,14318.93,-2.36
462536,2716,1290,1986,2,455535.75,204661.3,1298.4,1.37,14319.71,-1.48
462536,2716,1291,1986,2,455535.72,204661.14,1299.2,0.09,14319.87,-0.45
462536,2716,1292,1986,2,455535.72,204661.13,1300.0,0.0,14319.88,-0.03
462536,2716,1293,1986,2,455535.72,204661.13,1300.8,0.0,14319.88,0.0
462536,2716,1294,1986,2,455535.72,204661.13,1301.6,0.0,14319.88,0.0
462536,2716,1295,1986,2,455535.72,204661.13,1302.4,0.0,14319.88,0.0
462536,2716,1296,1986,2,455535.72,204661.13,1303.2,0.0,14319.88,0.0
462536,2716,1297,1986,2,455535.72,204661.13,1304.0,0.0,14319.88,0.0
462536,2716,1298,1986,2,455535.72,204661.13,1304.8,0.0,14319.88,0.0
462536,2716,1299,1986,2,455535.72,204661.13,1305.6,0.0,14319.88,0.0
462536,2716,1300,1986,2,455535.72,204661.13,1306.4,0.0,14319.88,0.0
462536,2716,1301,1986,2,455535.72,204661.13,1307.2,0.0,14319.88,0.0
462536,2716,1302,1986,2,455535.72,204661.13,1308.0,0.0,14319.88,0.0
462536,2716,1303,1986,2,455535.72,204661.13,1308.8,0.0,14319.88,0.0
462536,2716,1304,1986,2,455535.72,204661.13,1309.6,0.0,14319.88,0.0
462536,2716,1305,1986,2,455535.72,204661.13,1310.4,0.0,14319.88,0.0
462536,2716,1306,1986,2,455535.72,204661.13,1311.2,0.0,14319.88,0.0
462536,2716,1307,1986,2,455535.72,204661.13,1312.0,0.0,14319.88,0.0
462536,2716,1308,1986,2,455535.72,204661.13,1312.8,0.0,14319.88,0.0
462536,2716,1309,1986,2,455535.72,204661.13,1313.6,0.0,14319.88,0.0
462536,2716,1310,1986,2,455535.72,204661.13,1314.4,0.0,14319.88,0.0
462536,2716,1311,1986,2,455535.72,204661.13,1315.2,0.0,14319.88,0.0
462536,2716,1312,1986,2,455535.72,204661.13,1316.0,0.0,14319.88,0.0
462536,2716,1313,1986,2,455535.69,204660.95,1316.8,1.66,14320.06,0.58
462536,2716,1314,1986,2,455535.44,204659.61,1317.6,6.16,14321.43,1.56
462536,2716,1315,1986,2,455534.94,204656.89,1318.4,12.45,14324.2,2.18
462536,2716,1316,1986,2,455534.14,204652.5,1319.2,20.08,14328.66,2.65
462536,2716,1317,1986,2,455533.0,204646.3,1320.0,28.37,14334.96,2.88
462536,2716,1318,1986,2,455531.54,204638.28,1320.8,36.66,14343.11,2.88
462536,2716,1319,1986,2,455529.6,204628.62,1321.6,44.36,14352.97,2.67
462536,2716,1320,1986,2,455527.26,204617.5,1322.4,51.12,14364.33,2.35
462536,2716,1321,1986,2,455524.66,204605.15,1323.2,56.78,14376.94,1.97
462536,2716,1322,406902,0,455522.68,204591.67,1324.0,61.35,14390.58,1.59
462536,2716,1323,406902,0,455520.59,204577.4,1324.8,64.94,14405.01,1.24
462536,2716,1324,2093,2,455516.81,204562.84,1325.6,67.68,14420.05,0.95
462536,2716,1325,2093,2,455512.9,204547.89,1326.4,69.55,14435.5,0.65
462536,2716,1326,2093,2,455508.9,204532.65,1327.2,70.89,14451.26,0.47
462536,2716,1327,2093,2,455504.84,204517.17,1328.0,72.02,14467.26,0.39
462536,2716,1328,2093,2,455500.73,204501.49,1328.8,72.96,14483.48,0.33
462536,2716,1329,2093,2,455496.58,204485.66,1329.6,73.65,14499.84,0.24
462536,2716,1330,2093,2,455492.4,204469.72,1330.4,74.14,14516.32,0.17
462536,2716,1331,2093,2,455488.21,204453.71,1331.2,74.5,14532.87,0.13
462536,2716,1332,2093,2,455483.99,204437.63,1332.0,74.76,14549.49,0.09
462536,2716,1333,2093,2,455479.77,204421.52,1332.8,74.95,14566.14,0.07
462536,2716,1334,2093,2,455475.54,204405.38,1333.6,75.09,14582.83,0.05
462536,2716,1335,89116,0,455471.25,204389.23,1334.4,75.18,14599.54,0.03
462536,2716,1336,89116,0,455466.01,204373.36,1335.2,75.25,14616.26,0.02
462536,2716,1337,89115,2,455460.19,204357.67,1336.0,75.3,14632.99,0.02
462536,2716,1338,89115,2,455454.36,204341.97,1336.8,75.34,14649.74,0.01
462536,2716,1339,89115,2,455448.53,204326.27,1337.6,75.37,14666.49,0.01
462536,2716,1340,89115,2,455442.7,204310.57,1338.4,75.39,14683.24,0.01
462536,2716,1341,89115,2,455436.55,204294.98,1339.2,75.4,14699.99,0.0
462536,2716,1342,89115,2,455430.25,204279.45,1340.0,75.41,14716.75,0.0
462536,2716,1343,89115,2,455423.98,204264.01,1340.8,74.64,14733.42,-0.27
462536,2716,1344,89124,0,455417.33,204248.82,1341.6,74.64,14750.01,0.0
462536,2716,1345,7734,2,455410.36,204233.77,1342.4,74.64,14766.6,0.0
462536,2716,1346,7734,3,455406.37,204218.04,1343.2,68.88,14782.54,-2.0
462536,2716,1347,7734,3,455399.77,204203.8,1344.0,70.64,14798.24,0.61
462536,2716,1348,7734,3,455393.04,204189.29,1344.8,71.95,14814.23,0.45
462536,2716,1349,7734,3,455386.23,204174.59,1345.6,72.91,14830.43,0.33
462536,2716,1350,7734,3,455379.36,204159.75,1346.4,73.61,14846.79,0.24
462536,2716,1351,7734,3,455372.44,204144.8,1347.2,74.11,14863.26,0.18
462536,2716,1352,7734,3,455365.49,204129.78,1348.0,74.48,14879.81,0.13
462536,2716,1353,7734,3,455358.51,204114.71,1348.8,74.75,14896.42,0.09
462536,2716,1354,7734,3,455351.52,204099.59,1349.6,74.94,14913.07,0.07
462536,2716,1355,10148,0,455344.02,204084.7,1350.4,75.08,14929.76,0.05
462536,2716,1356,2427,1,455335.91,204070.11,1351.2,75.18,14946.46,0.03
462536,2716,1357,2427,2,455331.59,204053.68,1352.0,75.25,14963.19,0.02
462536,2716,1358,2427,2,455324.53,204038.5,1352.8,75.3,14979.92,0.02
462536,2716,1359,2427,2,455317.48,204023.32,1353.6,75.34,14996.66,0.01
462536,2716,1360,2427,2,455310.42,204008.13,1354.4,75.37,15013.41,0.01
462536,2716,1361,2427,1,455300.64,203994.2,1355.2,75.38,15030.16,0.01
462536,2716,1362,2427,1,455293.58,203979.0,1356.0,75.4,15046.92,0.0
462536,2716,1363,2427,1,455286.95,203964.73,1356.8,66.25,15062.66,-3.18
462536,2716,1364,2427,1,455281.21,203952.39,1357.6,56.23,15076.27,-3.48
462536,2716,1365,2427,1,455276.41,203942.05,1358.4,46.37,15087.66,-3.42
462536,2716,1366,2427,1,455272.52,203933.68,1359.2,36.72,15096.9,-3.35
462536,2716,1367,2427,1,455269.52,203927.22,1360.0,27.4,15104.02,-3.24
462536,2716,1368,2427,1,455267.36,203922.58,1360.8,18.58,15109.13,-3.06
462536,2716,1369,2427,1,455266.0,203919.64,1361.6,10.63,15112.37,-2.76
462536,2716,1370,2427,1,455265.3,203918.13,1362.4,4.32,15114.04,-2.19
462536,2716,1371,2427,1,455265.05,203917.61,1363.2,0.83,15114.61,-1.21
462536,2716,1372,2427,1,455265.02,203917.53,1364.0,0.0,15114.7,-0.29
462536,2716,1373,2427,1,455265.02,203917.53,1364.8,0.0,15114.7,0.0
462536,2716,1374,2427,1,455265.02,203917.53,1365.6,0.0,15114.7,0.0
462536,2716,1375,2427,1,455265.02,203917.53,1366.4,0.0,15114.7,0.0
462536,2716,1376,2427,1,455265.02,203917.53,1367.2,0.0,15114.7,0.0
462536,2716,1377,2427,1,455265.02,203917.53,1368.0,0.0,15114.7,0.0
462536,2716,1378,2427,1,455265.02,203917.53,1368.8,0.0,15114.7,0.0
462536,2716,1379,2427,1,455265.02,203917.53,1369.6,0.0,15114.7,0.0
462536,2716,1380,2427,1,455265.02,203917.53,1370.4,0.0,15114.7,0.0
462536,2716,1381,2427,1,455265.02,203917.53,1371.2,0.0,15114.7,0.0
462536,2716,1382,2427,1,455265.02,203917.53,1372.0,0.0,15114.7,0.0
462536,2716,1383,2427,1,455265.02,203917.53,1372.8,0.0,15114.7,0.0
462536,2716,1384,2427,1,455265.02,203917.53,1373.6,0.0,15114.7,0.0
462536,2716,1385,2427,1,455265.02,203917.53,1374.4,0.0,15114.7,0.0
462536,2716,1386,2427,1,455265.02,203917.53,1375.2,0.0,15114.7,0.0
462536,2716,1387,2427,1,455265.02,203917.53,1376.0,0.0,15114.7,0.0
462536,2716,1388,2427,1,455265.02,203917.53,1376.8,0.0,15114.7,0.0
462536,2716,1389,2427,1,455265.02,203917.53,1377.6,0.0,15114.7,0.0
462536,2716,1390,2427,1,455265.02,203917.53,1378.4,0.0,15114.7,0.0
462536,2716,1391,2427,1,455265.02,203917.53,1379.2,0.0,15114.7,0.0
462536,2716,1392,2427,1,455264.94,203917.36,1380.0,1.66,15114.88,0.58
462536,2716,1393,2427,1,455264.37,203916.13,1380.8,6.1,15116.24,1.54
462536,2716,1394,2427,1,455263.45,203914.16,1381.6,9.8,15118.42,1.29
462536,2716,1395,2427,1,455262.64,203912.43,1382.4,7.4,15120.33,-0.84
462536,2716,1396,2427,1,455261.97,203910.97,1383.2,7.02,15121.93,-0.13
462536,2716,1397,2427,1,455261.34,203909.61,1384.0,6.48,15123.43,-0.19
462536,2716,1398,2427,1,455260.76,203908.37,1384.8,5.82,15124.8,-0.23
462536,2716,1399,2427,1,455260.25,203907.28,1385.6,5.07,15126.01,-0.26
462536,2716,1400,2427,1,455259.81,203906.34,1386.4,4.27,15127.04,-0.28
462536,2716,1401,2427,1,455259.45,203905.56,1387.2,3.43,15127.9,-0.29
462536,2716,1402,2427,1,455259.17,203904.95,1388.0,2.59,15128.57,-0.29
462536,2716,1403,2427,1,455258.97,203904.51,1388.8,1.8,15129.06,-0.27
462536,2716,1404,2427,1,455258.83,203904.22,1389.6,1.12,15129.38,-0.24
462536,2716,1405,2427,1,455258.75,203904.04,1390.4,0.59,15129.57,-0.18
462536,2716,1406,2427,1,455258.71,203903.96,1391.2,0.23,15129.66,-0.12
462536,2716,1407,2427,1,455258.7,203903.93,1392.0,0.05,15129.69,-0.06
462536,2716,1408,2427,1,455258.69,203903.93,1392.8,0.0,15129.7,-0.02
462536,2716,1409,2427,1,455258.69,203903.93,1393.6,0.0,15129.7,0.0
462536,2716,1410,2427,1,455258.69,203903.93,1394.4,0.0,15129.7,0.0
462536,2716,1411,2427,1,455258.69,203903.93,1395.2,0.0,15129.7,0.0
462536,2716,1412,2427,1,455258.69,203903.93,1396.0,0.0,15129.7,0.0
462536,2716,1413,2427,1,455258.69,203903.93,1396.8,0.0,15129.7,0.0
462536,2716,1414,2427,1,455258.69,203903.93,1397.6,0.0,15129.7,0.0
462536,2716,1415,2427,1,455258.69,203903.93,1398.4,0.0,15129.7,0.0
462536,2716,1416,2427,1,455258.69,203903.93,1399.2,0.0,15129.7,0.0
462536,2716,1417,2427,1,455258.69,203903.93,1400.0,0.0,15129.7,0.0
462536,2716,1418,2427,1,455258.69,203903.93,1400.8,0.0,15129.7,0.0
462536,2716,1419,2427,1,455258.69,203903.93,1401.6,0.0,15129.7,0.0
462536,2716,1420,2427,1,455258.69,203903.93,1402.4,0.0,15129.7,0.0
462536,2716,1421,2427,1,455258.69,203903.93,1403.2,0.0,15129.7,0.0
462536,2716,1422,2427,1,455258.69,203903.93,1404.0,0.0,15129.7,0.0
462536,2716,1423,2427,1,455258.69,203903.93,1404.8,0.0,15129.7,0.0
462536,2716,1424,2427,1,455258.69,203903.93,1405.6,0.0,15129.7,0.0
462536,2716,1425,2427,1,455258.69,203903.93,1406.4,0.0,15129.7,0.0
462536,2716,1426,2427,1,455258.69,203903.93,1407.2,0.0,15129.7,0.0
462536,2716,1427,2427,1,455258.69,203903.93,1408.0,0.0,15129.7,0.0
462536,2716,1428,2427,1,455258.69,203903.93,1408.8,0.0,15129.7,0.0
462536,2716,1429,2427,1,455258.69,203903.93,1409.6,0.0,15129.7,0.0
462536,2716,1430,2427,1,455258.69,203903.93,1410.4,0.0,15129.7,0.0
462536,2716,1431,2427,1,455258.69,203903.93,1411.2,0.0,15129.7,0.0
462536,2716,1432,2427,1,455258.69,203903.93,1412.0,0.0,15129.7,0.0
462536,2716,1433,2427,1,455258.69,203903.93,1412.8,0.0,15129.7,0.0
462536,2716,1434,2427,1,455258.69,203903.93,1413.6,0.0,15129.7,0.0
462536,2716,1435,2427,1,455258.69,203903.93,1414.4,0.0,15129.7,0.0
462536,2716,1436,2427,1,455258.69,203903.93,1415.2,0.0,15129.7,0.0
462536,2716,1437,2427,1,455258.69,203903.93,1416.0,0.0,15129.7,0.0
462536,2716,1438,2427,1,455258.69,203903.93,1416.8,0.0,15129.7,0.0
462536,2716,1439,2427,1,455258.69,203903.93,1417.6,0.0,15129.7,0.0
462536,2716,1440,2427,1,455258.69,203903.93,1418.4,0.0,15129.7,0.0
462536,2716,1441,2427,1,455258.69,203903.93,1419.2,0.0,15129.7,0.0
462536,2716,1442,2427,1,455258.69,203903.93,1420.0,0.0,15129.7,0.0
462536,2716,1443,2427,1,455258.69,203903.93,1420.8,0.0,15129.7,0.0
462536,2716,1444,2427,1,455258.69,203903.93,1421.6,0.0,15129.7,0.0
462536,2716,1445,2427,1,455258.69,203903.93,1422.4,0.0,15129.7,0.0
462536,2716,1446,2427,1,455258.69,203903.93,1423.2,0.0,15129.7,0.0
462536,2716,1447,2427,1,455258.69,203903.93,1424.0,0.0,15129.7,0.0
462536,2716,1448,2427,1,455258.69,203903.93,1424.8,0.0,15129.7,0.0
462536,2716,1449,2427,1,455258.69,203903.93,1425.6,0.0,15129.7,0.0
462536,2716,1450,2427,1,455258.69,203903.93,1426.4,0.0,15129.7,0.0
462536,2716,1451,2427,1,455258.69,203903.93,1427.2,0.0,15129.7,0.0
462536,2716,1452,2427,1,455258.69,203903.93,1428.0,0.0,15129.7,0.0
462536,2716,1453,2427,1,455258.69,203903.93,1428.8,0.0,15129.7,0.0
462536,2716,1454,2427,1,455258.69,203903.93,1429.6,0.0,15129.7,0.0
462536,2716,1455,2427,1,455258.69,203903.93,1430.4,0.0,15129.7,0.0
462536,2716,1456,2427,1,455258.69,203903.93,1431.2,0.0,15129.7,0.0
462536,2716,1457,2427,1,455258.69,203903.93,1432.0,0.0,15129.7,0.0
462536,2716,1458,2427,1,455258.69,203903.93,1432.8,0.0,15129.7,0.0
462536,2716,1459,2427,1,455258.69,203903.93,1433.6,0.0,15129.7,0.0
462536,2716,1460,2427,1,455258.69,203903.93,1434.4,0.0,15129.7,0.0
462536,2716,1461,2427,1,455258.69,203903.93,1435.2,0.0,15129.7,0.0
462536,2716,1462,2427,1,455258.69,203903.93,1436.0,0.0,15129.7,0.0
462536,2716,1463,2427,1,455258.38,203903.26,1436.8,3.31,15130.44,1.15
